案件編號,標題,地址,房型,坪數,樓層,租金,押金,捷運站,聯絡人,截圖檔名,頁碼,座標,執行日期,年週
20354126,近永平學區巷弄安靜超商便利,近永平學區巷弄安靜超商便利,3房,29,5F/5F,21000,,保順里[新巴士]站 84公尺,屋主:黃先生,591_20354126.png,6,"25°0'26""N 121°30'5""E",2026/1/10,2602
20435411,捷運起站有座位+大窗採光通風好+綠意靜巷+生活機能超便利,中和區景新街496巷,2房,13,4F/5F,19000,,三介廟站 178公尺,代理人:李小姐,591_20435411.png,6,"24°59'12""N 121°30'52""E",2026/1/10,2602
20401113,捷運站旁整層住家3樓,中和區景平路64巷,3房,22.6,3F/4F,32000,,秀朗橋站 313公尺,屋主:王先生,591_20401113.png,6,"24°59'29""N 121°31'20""E",2026/1/10,2602
20476700,063662🍎景安站大3房<一樓>🍎可入戶籍租補,中和區中正路211巷,3房,29.77,1F/5F,28000,,力行里站 115公尺,仲介:租賃部,591_20476700.png,6,"24°59'33""N 121°29'48""E",2026/1/10,2602
20488372,【樸和團隊】連城路★大兩房一廳~包水網路第四台,中和區連城路319巷,2房,12,4F/5F,22000,,錦和路站 59公尺,仲介:陳柏均,591_20488372.png,6,"24°59'45""N 121°29'22""E",2026/1/10,2602
20332913,民利街1+2樓門口停車,中和區民利街,3房,48.97,1F/5F,39800,,民安街[新巴士]站 270公尺,仲介:陳先生,591_20332913.png,6,"24°59'51""N 121°28'38""E",2026/1/10,2602
20424122,【可租補】秀朗橋捷運站超值三房🥇林靜,中和區景平路,3房,30.89,4F/5F,21000,,秀朗橋站 192公尺,仲介:林小姐,591_20424122.png,6,"24°59'30""N 121°31'34""E",2026/1/10,2602
13663728,積穗商圈員山路國防管理院4房2廳2衛,中和區民利街100巷,4房,37,5F/5F,26000,,員山派出所站 146公尺,屋主:張小姐,591_13663728.png,6,"24°59'54""N 121°28'48""E",2026/1/10,2602
20435758,景平站✅這是公寓頂加❤️1房1廳1廚1衛(住商小宥,中和區大仁街10巷,1房,14.97,,15000,,景平路景德街口站 16公尺,仲介:李小姐,591_20435758.png,6,"24°59'31""N 121°31'8""E",2026/1/10,2602
20334102,連城路✅全新裝潢❤️三樓3房(住商小宥),中和區連城路249巷,3房,26.21,3F/4F,31000,,,仲介:李小姐,591_20334102.png,6,"0°0'0""N 0°0'0""E",2026/1/10,2602
20434094,稀有一樓孝親房可寵可補助,中和區忠孝街11巷,2房,30,1F/4F,25000,,臺科大華夏校區站 85公尺,代理人:林小姐,591_20434094.png,6,"24°59'1""N 121°30'34""E",2026/1/10,2602
20459900,"整層住家兩房美寓近公園,交通生活極便利",中和區保健路106巷,2房,22.5,3F/5F,30000,,宜安吉立站 129公尺,屋主:胡先生,591_20459900.png,6,"24°59'43""N 121°30'42""E",2026/1/10,2602
20487857,近遠東科學園區雙和醫院超採光1房1廳陽台,中和區錦和路196巷,1房,12,,16999,,錦和路站 28公尺,仲介:吳女士,591_20487857.png,6,"24°59'42""N 121°29'24""E",2026/1/10,2602
20365126,🔥中和💯可多位租捕🔆優質2房➕陽台⚡️台水電❗️大空間,中和區華福街,2房,22.42,3F/4F,27489,,安邦街口[新巴士]站 39公尺,仲介:王小姐,591_20365126.png,6,"24°59'44""N 121°29'53""E",2026/1/10,2602
20333261,鄰近興南夜市近捷運生活機能佳🅰️室非頂加非巷弄,鄰近興南夜市近捷運生活機能佳🅰️室非頂加非巷弄,2房,15,5F/5F,26800,,幸福市場站 82公尺,仲介:彭小姐,591_20333261.png,6,"24°59'15""N 121°30'42""E",2026/1/10,2602
20346479,景安裝潢新@舒適大2房@免服務費~快唷,中和區圓通路141巷,2房,10,4F/5F,19000,,安邦街口[新巴士]站 93公尺,仲介:余先生,591_20346479.png,6,"24°59'40""N 121°29'53""E",2026/1/10,2602
20428979,景安裝潢新@舒適大2房@免服務費~快唷,中和區圓通路141巷,2房,10,4F/5F,19000,,安邦街口[新巴士]站 93公尺,仲介:余先生,591_20428979.png,6,"24°59'40""N 121°29'53""E",2026/1/10,2602
20487365,5+6樓大空間全新粉刷乾淨舒適,中和區連城路,4房,55,5F/5F,29000,,中和高中(員山路)站 92公尺,代理人:李小姐,591_20487365.png,6,"24°59'44""N 121°28'54""E",2026/1/10,
20487159,捷運景平景安站/全新裝潢三房,中和區景平路,3房,20,2F/5F,23000,,力行社區站 33公尺,代理人:張女士,591_20487159.png,6,"24°59'40""N 121°29'49""E",2026/1/10,
20400659,兩房一聽百萬裝潢，獨立陽台，近中和捷運站,中和區景平路545巷1號,2房,18,6F/6F,20500,,中和站 420公尺,屋主:黃先生,591_20400659.png,6,"24°59'57""N 121°29'54""E",2026/1/10,
20396115,🎀連城靜巷✨溫馨成家明亮三房🎀,中和區連城路569巷,3房,26.36,5F/5F,23500,,中和高中站 71公尺,仲介:黃小姐,591_20396115.png,6,"24°59'38""N 121°28'46""E",2026/1/10,
20468378,🎀稀有釋出✨溫馨二房公寓✨🎀,中和區民享街,2房,20,,19500,,民享市場[新巴士]站 100公尺,仲介:黃小姐,591_20468378.png,6,"25°0'13""N 121°28'30""E",2026/1/10,
20404255,🌳免服務費可租補🌳邊間三面採光/過橋即到台北,中和區自立路29巷,3房,33.6,5F/5F,28000,,,仲介:劉小姐,591_20404255.png,6,"0°0'0""N 0°0'0""E",2026/1/10,
20404242,🌳免服務費可租補🌳近南勢角站/免爬梯/可住辦,中和區南山路,2房,25.97,1F/6F,31000,,,仲介:劉小姐,591_20404242.png,6,"0°0'0""N 0°0'0""E",2026/1/10,
20468462,🎀錦和國小溫馨大三房🎀,中和區圓通路393巷,3房,25.6,3F/5F,25500,,中和新村[新巴士]站 197公尺,仲介:黃小姐,591_20468462.png,6,"24°59'18""N 121°29'26""E",2026/1/10,
20426001,近捷運南勢角夜市2樓優質2房,中和區信義街,2房,16.1,2F/5F,24000,,四維街站 57公尺,屋主:呂小姐,591_20426001.png,6,"24°59'14""N 121°30'43""E",2026/1/10,
20436200,可租補入籍/近中和站/好市多/中和國小/家樂福/格局採光超好,中和區連城路23巷,4房,30.21,2F/4F,34999,,中和站 378公尺,仲介:邱小姐,591_20436200.png,6,"25°0'4""N 121°29'57""E",2026/1/10,
20421051,雙捷運景安/南勢角走路10分鐘➡雙租補⬅💥大兩房一廳,中和區景新街295巷,2房,16,5F/5F,24888,,安樂路口站 88公尺,仲介:林先生,591_20421051.png,6,"24°59'37""N 121°30'39""E",2026/1/10,
20371095,MRT南勢角.靜巷.大空間,中和區興南路二段54巷,3房,26.98,5F/5F,25800,,壽南橋站 111公尺,仲介:葉小姐,591_20371095.png,6,"24°59'8""N 121°30'19""E",2026/1/10,
20485949,幸福環球美2房~熱情歐巴桑,中和區民享街86巷,2房,20,,19500,,民享里[新巴士]站 11公尺,仲介:洪小姐,591_20485949.png,6,"25°0'5""N 121°28'28""E",2026/1/10,
20420919,雙和醫院♥️一房一廳♥️低樓層,中和區圓通路242巷,1房,12,,12000,兩個月,力行里站 75公尺,仲介:租屋專員,591_20420919.png,6,"24°59'37""N 121°29'46""E",2026/1/10,
20396803,捷運永安市場◆超值3房◆可租補入籍★可寵,中和區宜安路92巷,3房,23,,21500,,安平路站 91公尺,仲介:江先生,591_20396803.png,6,"24°59'54""N 121°30'41""E",2026/1/10,
20435905,捷運景安站、家庭首選、台水台電、機能好、可貓、可租補,中和區圓通路141巷,3房,24.28,5F/5F,28000,兩個月,景安站 549公尺,仲介:專員劉先生,591_20435905.png,6,"24°59'46""N 121°30'1""E",2026/1/10,
