案件編號,標題,地址,房型,坪數,樓層,租金,押金,捷運站,聯絡人,截圖檔名,頁碼,座標,執行日期,年週
20336440,"中和環球購物~大空間2陽台,傢俱家電齊全",中和區民治街132巷,3房,35,5F/5F,28800,,民享里[新巴士]站 119公尺,代理人:黃太太,591_20336440.png,8,"25°0'8""N 121°28'30""E",2026/1/10,2602
20480857,優質整新裝潢公寓兩房,中和區景平路,2房,21,5F/5F,19000,,景安站 530公尺,代理人:楊女士,591_20480857.png,8,"24°59'48""N 121°30'3""E",2026/1/10,2602
20401060,捷運4號出口優質大套房附獨立洗衣機8000元起,中和區信義街91號,1房,8,4F/5F,8500,,幸福市場站 62公尺,屋主:劉小姐,591_20401060.png,8,"24°59'15""N 121°30'43""E",2026/1/10,2602
20453020,三樓公寓美宅可申請租補,中和區景平路493巷12弄12號,2房,22.7,3F/4F,22000,,中和區公所(景平路)站 51公尺,屋主:賴先生,591_20453020.png,8,"24°59'52""N 121°29'59""E",2026/1/10,2602
20381313,🔥免爬高機車位住家1樓+雙捷運景平站/秀朗橋站,中和區大智街,3房,21.48,1F/5F,32000,,景平路景德街口站 62公尺,仲介:陳小姐,591_20381313.png,8,"24°59'31""N 121°31'11""E",2026/1/10,2602
20418720,🚇南勢角走路5分鐘❤2房採光❤可(議)寵-P95,中和區信義街,2房,15,5F/5F,26800,,幸福市場站 82公尺,仲介:曾先生,591_20418720.png,8,"24°59'15""N 121°30'42""E",2026/1/10,2602
20440651,雙捷運近景新國小3樓免仲介費,中和區景新街485巷,3房,30,3F/4F,26000,,三介廟站 69公尺,仲介:林小姐,591_20440651.png,8,"24°59'15""N 121°30'50""E",2026/1/10,2602
20483715,近捷運南勢角◆超值2房◆採光新裝潢★陽台,中和區忠孝街,2房,15,,16990,,放生寺站 67公尺,仲介:江先生,591_20483715.png,8,"24°59'4""N 121°30'43""E",2026/1/10,2602
20446060,💛超大空間雙陽台💛一樓免爬梯💛可租補入戶籍~免服務費!,中和區中正路211巷,3房,30,1F/5F,28000,,力行里站 122公尺,代理人:李小姐,591_20446060.png,8,"24°59'33""N 121°29'48""E",2026/1/10,2602
20390171,可寵三房通風明亮安靜雙陽台，家具不要可談,中和區圓通路367巷,3房,28,5F/5F,21000,,中和新村[新巴士]站 218公尺,仲介:林先生,591_20390171.png,8,"24°59'18""N 121°29'33""E",2026/1/10,2602
20418868,💛四房大空間💛可租補~免服務費,中和區圓通路265巷,4房,38.9,5F/5F,33000,,力行里站 53公尺,代理人:李小姐,591_20418868.png,8,"24°59'34""N 121°29'46""E",2026/1/10,2602
20476398,近景平站/官方賴預約時間/詳情文宣說明,中和區景新街467巷,2房,28,5F/5F,18000,,三介廟站 75公尺,仲介:陳先生,591_20476398.png,8,"24°59'18""N 121°30'50""E",2026/1/10,2602
20476514,積穗國中採光美寓,中和區民安街42巷,2房,20.691,4F/4F,16800,,積穗國中站 154公尺,仲介:劉小姐,591_20476514.png,8,"25°0'3""N 121°28'47""E",2026/1/10,2602
19980523,免服務費可租補❤️稀有大坪數4房,中和區中正路637巷2弄2號,4房,35.83,5F/6F,21500,,瓏山林台北中和飯店站 46公尺,仲介:高小姐,591_19980523.png,8,"24°59'45""N 121°29'6""E",2026/1/10,2602
20451195,芬享好屋🏆景安捷運站公寓三房,中和區景新街210巷,3房,19.4,2F/5F,28000,,景安站 301公尺,仲介:林小姐,591_20451195.png,8,"24°59'41""N 121°30'26""E",2026/1/10,2602
20419182,近捷運景平◆新裝潢3房◆採光皆有窗★可寵,中和區保健路106巷,3房,24,4F/4F,24999,,宜安吉立站 83公尺,仲介:江先生,591_20419182.png,8,"24°59'46""N 121°30'42""E",2026/1/10,
20420173,近捷運景平◆採光2+1房◆可租補入籍★低樓層,中和區景新街467巷,3房,24,3F/5F,26999,,三介廟站 210公尺,仲介:江先生,591_20420173.png,8,"24°59'15""N 121°30'55""E",2026/1/10,
20455030,近比漾廣場◆超值3房◆可入籍可寵★租補洽,中和區中山路二段2巷,3房,28,5F/5F,19999,,保順里[新巴士]站 84公尺,仲介:江先生,591_20455030.png,8,"25°0'26""N 121°30'5""E",2026/1/10,
20413062,近重慶國中◆新整修2房◆採光雙陽台★可寵,中和區華安街30巷,2房,19,,14999,,華福市場[新巴士]站 77公尺,仲介:江先生,591_20413062.png,8,"24°59'50""N 121°28'1""E",2026/1/10,
20443682,近雙和醫院◆採光3房◆可租補入籍★雙陽台,中和區中正路211巷,3房,32,1F/5F,27999,,力行里站 115公尺,仲介:江先生,591_20443682.png,8,"24°59'33""N 121°29'48""E",2026/1/10,
20367125,秀山公園大三房！,中和區自立路29巷,3房,33.6,5F/5F,30000,,自立路站 109公尺,仲介:林先生,591_20367125.png,8,"24°59'47""N 121°31'25""E",2026/1/10,
20436863,中和站可寵可租補獨立洗衣機低樓層大二房,中和區中山路二段,2房,15,2F/5F,21000,,南山高中(中山路)站 42公尺,仲介:施先生,591_20436863.png,8,"25°0'12""N 121°30'7""E",2026/1/10,
20348864,環球百貨三房家具家電全-社區管理,中和區中山路三段63巷13號,3房,25,3F/5F,26800,,板橋監理站 243公尺,仲介:林小姐,591_20348864.png,8,"25°0'13""N 121°28'36""E",2026/1/10,
20475047,"南勢角捷運總站~南山路,新大樓,新裝璜,高樓層,短租可",中和區南山路,3房,26.6,14F/14F,39800,租金2個月,壽南里站 37公尺,仲介:莊先生,591_20475047.png,8,"24°59'18""N 121°30'28""E",2026/1/10,
20454368,中和連城公寓一樓3房/可以租補/可以報稅,中和區連城路263巷,3房,40,1F/4F,28000,,錦和路口站 32公尺,仲介:簡先生,591_20454368.png,8,"24°59'39""N 121°29'32""E",2026/1/10,
20482926,景安捷運中和國小華泰市場興南夜市百萬美裝歐式小香風,中和區保健路,2房,15,4F/5F,24999,,安和路口站 57公尺,代理人:Jerry,591_20482926.png,8,"24°59'54""N 121°30'27""E",2026/1/10,
20482923,景安捷運中和國小一手新設備一層一戶可補助,中和區景平路493巷,3房,30,3F/5F,27800,,民生路站 172公尺,代理人:Jerry,591_20482923.png,8,"24°59'52""N 121°31'28""E",2026/1/10,
20462029,南勢角🚇興南夜市🍜雙面採光✨10坪2房,中和區信義街,2房,10,5F/5F,25800,,幸福市場站 82公尺,仲介:蔣小姐,591_20462029.png,8,"24°59'15""N 121°30'42""E",2026/1/10,
20371835,超大兩房！！獨立露臺！！近捷運站！！,中和區自立路16巷,2房,23,6F/6F,22000,,秀朗橋站 510公尺,代理人:辜先生,591_20371835.png,8,"24°59'37""N 121°31'17""E",2026/1/10,
20388928,景平🩵可貓/獨洗曬/大空間/可開伙/生活機能便利,中和區景新街467巷,2房,15,,19500,,三介廟站 75公尺,仲介:陳小姐,591_20388928.png,8,"24°59'18""N 121°30'50""E",2026/1/10,
20424538,永安捷運站四號公園美妝5樓,中和區保健路106巷,2房,24,,19800,,安樂路口站 154公尺,仲介:沈小姐,591_20424538.png,8,"24°59'42""N 121°30'40""E",2026/1/10,
