案件編號,標題,地址,房型,坪數,樓層,租金,押金,捷運站,聯絡人,截圖檔名,頁碼,座標,執行日期,年週
20412030,♥︎可租補♥︎景平捷運站♥︎台電♥︎大空間一房一廳♥︎大套房,中和區大勇街29巷,1房,15,4F/5F,21979,,智光商職站 177公尺,仲介:許小姐,591_20412030.png,12,"24°59'40""N 121°30'55""E",2026/1/10,2602
20475970,共享生命中的情境近捷運可租補,中和區興南路二段54巷11弄8號,3房,30,5F/5F,25000,,壽南橋站 111公尺,屋主:莊小姐,591_20475970.png,12,"24°59'8""N 121°30'19""E",2026/1/10,2602
20384322,♥︎可租補♥︎景平捷運站♥︎台電♥︎大空間兩房♥︎,中和區大勇街29巷,2房,20,4F/5F,23979,,智光商職站 177公尺,仲介:許小姐,591_20384322.png,12,"24°59'40""N 121°30'55""E",2026/1/10,2602
13782732,中和路麥當勞✨近中和捷運站✨2年新裝潢🌈可租補,中和區中和路26巷,2房,18.5,4F/4F,25500,,中和站 383公尺,仲介:廖先生,591_13782732.png,12,"25°0'5""N 121°29'58""E",2026/1/10,2602
20470605,近中和捷運站✨家電家具新天然瓦斯✨巷口麥當勞生活機能優,中和區中和路26巷,2房,18.5,4F/4F,25500,,中和站 383公尺,仲介:廖先生,591_20470605.png,12,"25°0'5""N 121°29'58""E",2026/1/10,2602
20408149,★中和國小附近3房★免收服務費★可租金補助★,中和區泰和街,3房,29.88,5F/5F,25900,,中和站 423公尺,仲介:林先生,591_20408149.png,12,"25°0'1""N 121°29'57""E",2026/1/10,2602
20384300,華夏科大緬甸街公寓健身雅寓,中和區華新街192巷22弄26號,1房,20,,13000,,華新街站 127公尺,仲介:張小姐,591_20384300.png,12,"24°59'1""N 121°30'25""E",2026/1/10,2602
20435258,近中和捷運站，大潤發，家樂福，COSCO,中和區中山路二段312巷,2房,21,6F/6F,16000,,中和站 199公尺,屋主:龔女士,591_20435258.png,12,"25°0'14""N 121°29'43""E",2026/1/10,2602
20325561,近中和捷運站、大潤發、家樂褔、長短期皆可,中和區中山路二段312巷,3房,28,5F/6F,22000,,中和站 199公尺,屋主:龔女士,591_20325561.png,12,"25°0'14""N 121°29'43""E",2026/1/10,2602
20467557,社宅免服務費!🏡中和圓通路｜近雙和醫院｜整層四房大坪數,中和區圓通路265巷,4房,38.9,5F/5F,33000,,力行里站 53公尺,仲介:何小姐,591_20467557.png,12,"24°59'34""N 121°29'46""E",2026/1/10,2602
20255145,易居出租-連城路一樓前後陽台(可租補),中和區連城路263巷,3房,28.5,1F/5F,40000,,錦和路口站 73公尺,仲介:翁先生,591_20255145.png,12,"24°59'38""N 121°29'29""E",2026/1/10,2602
20467196,全新裝潢面公園北歐風明亮大三房,中和區莊敬路,3房,30,4F/4F,28000,,中和站 444公尺,仲介:林先生,591_20467196.png,12,"25°0'15""N 121°29'58""E",2026/1/10,2602
20330816,（可租補）漂亮公寓出租，都市少見，鬧中取靜、空氣清新。,中和區景新街467巷,3房,25,3F/5F,27000,,三介廟站 210公尺,屋主:莊先生,591_20330816.png,12,"24°59'15""N 121°30'55""E",2026/1/10,2602
20466926,自強國小《適合住、店、辦》好規劃！,中和區國光街,,30,1F/4F,43000,,民德路口站 162公尺,仲介:余小姐,591_20466926.png,12,"25°0'2""N 121°28'12""E",2026/1/10,2602
20322098,易居社會住宅✨巷內清幽好宅｜近學區市場,中和區新生街148巷,4房,31.35,4F/4F,19000,,民樂郵局[新巴士]站 61公尺,仲介:許小姐,591_20322098.png,12,"25°0'2""N 121°28'57""E",2026/1/10,2602
20335317,可租補⭐免服務費⭐近景安捷運站4樓⭐五泰林錦洋,中和區明禮街25巷6號,3房,27.3,3F/4F,25000,,景安站 293公尺,仲介:林錦洋,591_20335317.png,12,"24°59'45""N 121°30'16""E",2026/1/10,2602
20466151,景安捷運中和國小一手新設備一層一戶可補助,中和區景平路493巷12弄6號,3房,30,3F/5F,27800,,民生路站 171公尺,仲介:高先生,591_20466151.png,12,"24°59'51""N 121°31'28""E",2026/1/10,2602
20388128,中和莒光路6X號二房一廳~仲介勿打擾請加賴看下方,中和區莒光路,2房,25,4F/5F,22500,,,屋主:陳先生,591_20388128.png,12,"0°0'0""N 0°0'0""E",2026/1/10,
20465844,可租補報稅|整層兩房大空間,中和區華福街,2房,25,3F/5F,28000,,安邦街口[新巴士]站 34公尺,屋主:鍾先生,591_20465844.png,12,"24°59'43""N 121°29'53""E",2026/1/10,
20464386,景安站-高優質公寓三樓間間窗雙採光超通風,中和區明禮街43號,3房,37.6,3F/5F,35000,,景安站 370公尺,代理人:黃先生,591_20464386.png,12,"24°59'48""N 121°30'15""E",2026/1/10,
20464329,群義🏆四號公園旁三樓美寓3房📞泰樂🌸,中和區安平路,3房,20.09,3F/4F,25000,,安平路站 56公尺,仲介:鍾小姐,591_20464329.png,12,"24°59'53""N 121°30'43""E",2026/1/10,
20400621,大全聯景平店頂佳佳-2房2廳大勇街-可炊,中和區大勇街29巷,2房,21,4F/4F,21000,,智光商職站 228公尺,仲介:劉先生,591_20400621.png,12,"24°59'40""N 121°30'58""E",2026/1/10,
20348811,含水費網路🚴近永安四號公園可租補3房🚴誠意可談,中和區宜安路92巷,3房,23,,28000,,安平路站 91公尺,仲介:蔣先生,591_20348811.png,12,"24°59'54""N 121°30'41""E",2026/1/10,
20409865,南勢角捷運站兩房一廳~可直接入住,中和區景新街418巷,2房,15,5F/5F,21000,,三介廟站 70公尺,代理人:嚴小姐,591_20409865.png,12,"24°59'18""N 121°30'45""E",2026/1/10,
20417167,【樸和】近遠東科技園區☑️全新裝潢☑️可租補,中和區連城路403巷,2房,20,,22000,,瓏山林台北中和飯店站 94公尺,仲介:許先生,591_20417167.png,12,"24°59'45""N 121°29'10""E",2026/1/10,
20380368,中和區5房使用空間大★員工宿舍首選★可穩定長租優先,中和區中山路二段2巷,5房,54,5F/5F,20000,,保順里[新巴士]站 84公尺,仲介:李先生,591_20380368.png,12,"25°0'26""N 121°30'5""E",2026/1/10,
20353294,可租補💖免仲✅景平捷運.前公園後學區3房2衛大空間機能佳,中和區大勇街29巷,3房,31.36,4F/5F,23999,,捷運景平站 54公尺,仲介:周小姐,591_20353294.png,12,"24°59'34""N 121°31'2""E",2026/1/10,
20400933,真材實料全新裝潢兩房,中和區南山路236巷,2房,15,2F/4F,28000,,捷運景安站 370公尺,屋主:王先生,591_20400933.png,12,"24°59'22""N 121°30'19""E",2026/1/10,
20396009,華安街｜台水電全新整修兩房出租全室重新裝修完成,中和區華安街,2房,20,5F/5F,15000,,華福市場[新巴士]站 177公尺,代理人:曹女士,591_20396009.png,12,"24°59'54""N 121°27'59""E",2026/1/10,
20412871,整層出租3室2衛復興國小,中和區復興路301巷,3房,26.5,2F/4F,27500,,捷運景安站 456公尺,屋主:杜先生,591_20412871.png,12,"24°59'23""N 121°30'6""E",2026/1/10,
20413186,整層住家復興國小2樓3房2衛安靜學區房可租補可入戶籍,中和區復興路301巷,3房,26,2F/4F,27500,,捷運景安站 456公尺,屋主:杜先生,591_20413186.png,12,"24°59'23""N 121°30'6""E",2026/1/10,
20457222,📒中和站/免爬高二房/流理台/獨洗/可寵/租補203,中和區中山路二段,2房,14,2F/4F,21000,,南山高中(中山路)站 39公尺,仲介:顏小姐,591_20457222.png,12,"25°0'12""N 121°30'7""E",2026/1/10,
20456230,也太方便了吧，南勢角捷運站就在旁邊,中和區興南路一段56巷,3房,22.12,4F/5F,26000,,南勢角站 86公尺,仲介:翁先生,591_20456230.png,12,"24°59'29""N 121°30'41""E",2026/1/10,
